ID	Sent_1	Sent_2	Sent_3	Sent_4	Sent_5	Sent_6	Sent_7	Answer_1	Answer_2	Answer_3	Answer_4	Answer_5	Answer_6	Answer_7	Answer_8	Answer_9	Answer_label_1	Answer_label_2	Answer_label_3	Answer_label_4	Answer_label_5	Answer_label_6	Answer_label_7	Answer_label_8	Answer_label_9	Answer_value_1	Answer_value_2	Answer_value_3	Answer_value_4	Answer_value_5	Answer_value_6	Answer_value_7	Answer_value_8	Answer_value_9	Sent_template_1	Sent_template_2	Sent_template_3	Sent_template_4	Sent_template_5	Sent_template_6	Sent_template_7	Answer_template_1	Answer_template_2	Answer_template_3	Answer_template_4	Answer_template_5	Answer_template_6	Answer_template_7	Answer_template_8	Answer_template_9
1	I brushed yellow plastic cups with it.	It was brushed by me.	It was brushed onto yellow plastic cups by me.	It was brushed onto yellow plastic cups.	Yellow plastic cups was brushed by me.	Yellow plastic cups was brushed with it by me.	Yellow plastic cups was brushed with it.	I brushed it onto yellow plastic cups.	I was brushed it onto yellow plastic cups.	I brushed it yellow plastic cups.	I brushed with it onto yellow plastic cups.	I brushed it with ease.	I brushed it under yellow plastic cups.	It brushed me onto yellow plastic cups.	Yellow plastic cups brushed me with it.	It brushed yellow plastic cups me.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
83	You have to squirt the inside with water.	Water was squirted by customers.	Water was squirted in the inside by customers.	Water was squirted in the inside.	The inside was squirted by customers.	The inside was squirted with water by customers.	The inside was squirted with water.	You have to squirt water in the inside.	Customers were squirted water in the inside.	You have to squirt water the inside.	You have to squirt with water in the inside.	You have to squirt water from below.	You have to squirt water under the inside.	Water squirt customers in the inside.	The inside squirt customers with water.	Water squirt the inside customers.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB3	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounB3 PNounA1	SubjPass3 VerbPass NounB3 PNounA1	subj1 verb NounB3 NounA1	subj1 verb PNounB3 PNounA1	subj1 verb NounB3 EmbPP3	subj1 verb NounB3 WrPrep NounA1	NounB3 verb SubjAcc3 PNounA1	NounA1 verb SubjAcc3 PNounB3	NounB3 verb NounA1 WrongPLS3 SubjAcc3
12	My child smeared the paper with paint.	My finger was smeared by my child.	My finger was smeared all over the paper by my child.	My finger was smeared all over the paper.	The paw prints were smeared by my child.	The paw prints were smeared with paint by my child.	The paw prints were smeared with paint.	My child smeared paint all over the paper.	My child was smeared paint all over the paper.	My child smeared paint the paper.	My child smeared with paint all over the paper.	My child smeared paint from vegetables.	My child smeared paint under the paper.	Paint smeared my child all over the paper.	The paper smeared my child with paint.	Paint smeared the paper my child.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
52	It spurts the place with dirt.	Dirt was spurted by this.	Dirt was spurted all over the place by this.	Dirt was spurted all over the place.	The place was spurted by this.	The place was spurted with dirt by this.	The place was spurted with dirt.	It spurts dirt all over the place.	This was spurted dirt all over the place.	It spurts dirt the place.	It spurts with dirt all over the place.	It spurts dirt with grass.	It spurts dirt under the place.	Dirt spurts this all over the place.	The place spurts this with dirt.	Dirt spurts the place this.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB2	NounBPass2 VerbPass PSubj2	NounBPass2 VerbPass PNounA1 PSubj2	NounBPass2 VerbPass PNounA1	NounAPass1 VerbPass PSubj2	NounAPass1 VerbPass PNounB2 PSubj2	NounAPass1 VerbPass PNounB2	subj1 verb NounB2 PNounA1	SubjPass2 VerbPass NounB2 PNounA1	subj1 verb NounB2 NounA1	subj1 verb PNounB2 PNounA1	subj1 verb NounB2 EmbPP2	subj1 verb NounB2 WrPrep NounA1	NounB2 verb SubjAcc2 PNounA1	NounA1 verb SubjAcc2 PNounB2	NounB2 verb NounA1 WrongPLS2 SubjAcc2
67	You simply rub the writing marks with pencil.	Pencil was rubbed by the developers.	Pencil was rubbed on the writing marks by the developers.	Pencil was rubbed on the writing marks.	The writing marks were rubbed by the developers.	The writing marks were rubbed with pencil by the developers.	The writing marks were rubbed with pencil.	You simply rub pencil on the writing marks.	The developers were rubbed pencil on the writing marks.	You simply rub pencil the writing marks.	You simply rub with pencil on the writing marks.	You simply rub pencil with eraser.	You simply rub pencil under the writing marks.	Pencil rub the developers on the writing marks.	The writing marks rub the developers with pencil.	Pencil rub the writing marks the developers.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB3	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounB3 PNounA1	SubjPass3 VerbPass NounB3 PNounA1	subj1 verb NounB3 NounA1	subj1 verb PNounB3 PNounA1	subj1 verb NounB3 EmbPP3	subj1 verb NounB3 WrPrep NounA1	NounB3 verb SubjAcc3 PNounA1	NounA1 verb SubjAcc3 PNounB3	NounB3 verb NounA1 WrongPLS3 SubjAcc3
36	I pumped the tire back up with gasoline.	It was pumped by Noah.	It was pumped into the tire by Noah.	It was pumped into the tire.	The tire back up was pumped by Noah.	The tire back up was pumped with gasoline by Noah.	The tire back up was pumped with gasoline.	I pumped gasoline into the tire.	Noah was pumped gasoline into the tire.	I pumped gasoline the tire back up.	I pumped with gasoline into the tire.	I pumped gasoline of a fixed density.	I pumped gasoline under the tire back up.	Gasoline pumped Noah into the tire.	The tire back up pumped Noah with gasoline.	Gasoline pumped the tire back up Noah.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB2	NounBPass2 VerbPass PSubj2	NounBPass2 VerbPass PNounA1 PSubj2	NounBPass2 VerbPass PNounA1	NounAPass1 VerbPass PSubj2	NounAPass1 VerbPass PNounB2 PSubj2	NounAPass1 VerbPass PNounB2	subj1 verb NounB2 PNounA1	SubjPass2 VerbPass NounB2 PNounA1	subj1 verb NounB2 NounA1	subj1 verb PNounB2 PNounA1	subj1 verb NounB2 EmbPP2	subj1 verb NounB2 WrPrep NounA1	NounB2 verb SubjAcc2 PNounA1	NounA1 verb SubjAcc2 PNounB2	NounB2 verb NounA1 WrongPLS2 SubjAcc2
14	You sow the ground with salt.	Salt was sown by you.	Salt was sown on the ground by you.	Salt was sown on the ground.	The ground was sown by you.	The ground was sown with salt by you.	The ground was sown with salt.	You sow salt on the ground.	You were sown salt on the ground.	You sow salt the ground.	You sow with salt on the ground.	You sow salt from sea water.	You sow salt under the ground.	Salt sow you on the ground.	The ground sow you with salt.	Salt sow the ground you.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
53	You have to squirt the inside with butter.	Butter was squirted by contestants.	Butter was squirted in the inside by contestants.	Butter was squirted in the inside.	The inside was squirted by contestants.	The inside was squirted with butter by contestants.	The inside was squirted with butter.	You have to squirt butter in the inside.	Contestants were squirted butter in the inside.	You have to squirt butter the inside.	You have to squirt with butter in the inside.	You have to squirt butter from peanuts.	You have to squirt butter under the inside.	Butter squirt contestants in the inside.	The inside squirt contestants with butter.	Butter squirt the inside contestants.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB2	NounBPass2 VerbPass PSubj2	NounBPass2 VerbPass PNounA1 PSubj2	NounBPass2 VerbPass PNounA1	NounAPass1 VerbPass PSubj2	NounAPass1 VerbPass PNounB2 PSubj2	NounAPass1 VerbPass PNounB2	subj1 verb NounB2 PNounA1	SubjPass2 VerbPass NounB2 PNounA1	subj1 verb NounB2 NounA1	subj1 verb PNounB2 PNounA1	subj1 verb NounB2 EmbPP2	subj1 verb NounB2 WrPrep NounA1	NounB2 verb SubjAcc2 PNounA1	NounA1 verb SubjAcc2 PNounB2	NounB2 verb NounA1 WrongPLS2 SubjAcc2
75	It spatters you with venom.	Venom was spattered by somebody.	Venom was spattered over you by somebody.	Venom was spattered over you.	You were spattered by somebody.	You were spattered with venom by somebody.	You were spattered with venom.	It spatters venom over you.	Somebody was spattered venom over you.	It spatters venom you.	It spatters with venom over you.	It spatters venom of scorpion.	It spatters venom under you.	Venom spatters somebody over you.	You spatters somebody with venom.	Venom spatters you somebody.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB3	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounB3 PNounA1	SubjPass3 VerbPass NounB3 PNounA1	subj1 verb NounB3 NounA1	subj1 verb PNounB3 PNounA1	subj1 verb NounB3 EmbPP3	subj1 verb NounB3 WrPrep NounA1	NounB3 verb SubjAcc3 PNounA1	NounA1 verb SubjAcc3 PNounB3	NounB3 verb NounA1 WrongPLS3 SubjAcc3
50	Sprinkle the bacon with sugar.	Sugar was sprinkled by the waitress.	Sugar was sprinkled over the bacon by the waitress.	Sugar was sprinkled over the bacon.	The bacon was sprinkled by the waitress.	The bacon was sprinkled with sugar by the waitress.	The bacon was sprinkled with sugar.	Sprinkle sugar over the bacon.	The waitress was sprinkled sugar over the bacon.	Sprinkle sugar the bacon.	Sprinkle with sugar over the bacon.	Sprinkle sugar of honey.	Sprinkle sugar under the bacon.	Sugar sprinkle the waitress over the bacon.	The bacon sprinkle the waitress with sugar.	Sugar sprinkle the bacon the waitress.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB2	NounBPass2 VerbPass PSubj2	NounBPass2 VerbPass PNounA1 PSubj2	NounBPass2 VerbPass PNounA1	NounAPass1 VerbPass PSubj2	NounAPass1 VerbPass PNounB2 PSubj2	NounAPass1 VerbPass PNounB2	subj1 verb NounB2 PNounA1	SubjPass2 VerbPass NounB2 PNounA1	subj1 verb NounB2 NounA1	subj1 verb PNounB2 PNounA1	subj1 verb NounB2 EmbPP2	subj1 verb NounB2 WrPrep NounA1	NounB2 verb SubjAcc2 PNounA1	NounA1 verb SubjAcc2 PNounB2	NounB2 verb NounA1 WrongPLS2 SubjAcc2
64	I can can load the box with packages.	Packages were loaded by visitors.	Packages were loaded in the box by visitors.	Packages were loaded in the box.	The box was loaded by visitors.	The box was loaded with packages by visitors.	The box was loaded with packages.	I can can load packages in the box.	Visitors were loaded packages in the box.	I can can load packages the box.	I can can load with packages in the box.	I can can load packages of tools.	I can can load packages under the box.	Packages can load visitors in the box.	The box can load visitors with packages.	Packages can load the box visitors.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB3	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounB3 PNounA1	SubjPass3 VerbPass NounB3 PNounA1	subj1 verb NounB3 NounA1	subj1 verb PNounB3 PNounA1	subj1 verb NounB3 EmbPP3	subj1 verb NounB3 WrPrep NounA1	NounB3 verb SubjAcc3 PNounA1	NounA1 verb SubjAcc3 PNounB3	NounB3 verb NounA1 WrongPLS3 SubjAcc3
99	Lewitt and Dubner promote a strategy to seed the atmosphere with carbon.	Carbon was seeded by the researchers.	Carbon was seeded into the atmosphere by the researchers.	Carbon was seeded into the atmosphere.	The atmosphere was seeded by the researchers.	The atmosphere was seeded with carbon by the researchers.	The atmosphere was seeded with carbon.	Lewitt and Dubner promote a strategy to seed carbon into the atmosphere.	The researchers were seeded carbon into the atmosphere.	Lewitt and Dubner promote a strategy to seed carbon the atmosphere.	Lewitt and Dubner promote a strategy to seed with carbon into the atmosphere.	Lewitt and Dubner promote a strategy to seed carbon of the aerial biomass.	Lewitt and Dubner promote a strategy to seed carbon under the atmosphere.	Carbon seed the researchers into the atmosphere.	The atmosphere seed the researchers with carbon.	Carbon seed the atmosphere the researchers.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB4	NounBPass4 VerbPass PSubj4	NounBPass4 VerbPass PNounA1 PSubj4	NounBPass4 VerbPass PNounA1	NounAPass1 VerbPass PSubj4	NounAPass1 VerbPass PNounB4 PSubj4	NounAPass1 VerbPass PNounB4	subj1 verb NounB4 PNounA1	SubjPass4 VerbPass NounB4 PNounA1	subj1 verb NounB4 NounA1	subj1 verb PNounB4 PNounA1	subj1 verb NounB4 EmbPP4	subj1 verb NounB4 WrPrep NounA1	NounB4 verb SubjAcc4 PNounA1	NounA1 verb SubjAcc4 PNounB4	NounB4 verb NounA1 WrongPLS4 SubjAcc4
33	I will hang my wall with flowers.	Flowers were hung by someone.	Flowers were hung on my wall by someone.	Flowers were hung on my wall.	My wall was hung by someone.	My wall was hung with flowers by someone.	My wall was hung with flowers.	I will hang flowers on my wall.	Someone was hung flowers on my wall.	I will hang flowers my wall.	I will hang with flowers on my wall.	I will hang flowers of lotus.	I will hang flowers under my wall.	Flowers will hang someone on my wall.	My wall will hang someone with flowers.	Flowers will hang my wall someone.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB2	NounBPass2 VerbPass PSubj2	NounBPass2 VerbPass PNounA1 PSubj2	NounBPass2 VerbPass PNounA1	NounAPass1 VerbPass PSubj2	NounAPass1 VerbPass PNounB2 PSubj2	NounAPass1 VerbPass PNounB2	subj1 verb NounB2 PNounA1	SubjPass2 VerbPass NounB2 PNounA1	subj1 verb NounB2 NounA1	subj1 verb PNounB2 PNounA1	subj1 verb NounB2 EmbPP2	subj1 verb NounB2 WrPrep NounA1	NounB2 verb SubjAcc2 PNounA1	NounA1 verb SubjAcc2 PNounB2	NounB2 verb NounA1 WrongPLS2 SubjAcc2
45	It spatters you with dirt.	Dirt was spattered by whoever.	Dirt was spattered over you by whoever.	Dirt was spattered over you.	You were spattered by whoever.	You were spattered with dirt by whoever.	You were spattered with dirt.	It spatters dirt over you.	Whoever was spattered dirt over you.	It spatters dirt you.	It spatters with dirt over you.	It spatters dirt of mud.	It spatters dirt under you.	Dirt spatters whoever over you.	You spatters whoever with dirt.	Dirt spatters you whoever.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB2	NounBPass2 VerbPass PSubj2	NounBPass2 VerbPass PNounA1 PSubj2	NounBPass2 VerbPass PNounA1	NounAPass1 VerbPass PSubj2	NounAPass1 VerbPass PNounB2 PSubj2	NounAPass1 VerbPass PNounB2	subj1 verb NounB2 PNounA1	SubjPass2 VerbPass NounB2 PNounA1	subj1 verb NounB2 NounA1	subj1 verb PNounB2 PNounA1	subj1 verb NounB2 EmbPP2	subj1 verb NounB2 WrPrep NounA1	NounB2 verb SubjAcc2 PNounA1	NounA1 verb SubjAcc2 PNounB2	NounB2 verb NounA1 WrongPLS2 SubjAcc2
6	I pumped the tire back up with regular air.	Regular air was pumped by me.	Regular air was pumped into the tire by me.	Regular air was pumped into the tire.	The tire back up was pumped by me.	The tire back up was pumped with regular air by me.	The tire back up was pumped with regular air.	I pumped regular air into the tire.	I was pumped regular air into the tire.	I pumped regular air the tire back up.	I pumped with regular air into the tire.	I pumped regular air with nitrogen.	I pumped regular air under the tire back up.	Regular air pumped me into the tire.	The tire back up pumped me with regular air.	Regular air pumped the tire back up me.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
20	Sprinkle the bacon with a little hot pepper.	A little hot pepper was sprinkled by you.	A little hot pepper was sprinkled over the bacon by you.	A little hot pepper was sprinkled over the bacon.	The bacon was sprinkled by you.	The bacon was sprinkled with a little hot pepper by you.	The bacon was sprinkled with a little hot pepper.	Sprinkle a little hot pepper over the bacon.	Someone was sprinkled a little hot pepper over the bacon.	Sprinkle a little hot pepper the bacon.	Sprinkle with a little hot pepper over the bacon.	Sprinkle a little hot pepper from China.	Sprinkle a little hot pepper under the bacon.	A little hot pepper sprinkle someone over the bacon.	The bacon sprinkle someone with a little hot pepper.	A little hot pepper sprinkle the bacon someone.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
4	I can can load the box with clothes.	Clothes were loaded by me.	Clothes were loaded in the box by me.	Clothes were loaded in the box.	The box was loaded by me.	The box was loaded with clothes by me.	The box was loaded with clothes.	I can can load clothes in the box.	I was loaded clothes in the box.	I can can load clothes the box.	I can can load with clothes in the box.	I can can load clothes for the wedding.	I can can load clothes under the box.	Clothes can load me in the box.	The box can load me with clothes.	Clothes can load the box me.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
91	I brushed yellow plastic cups with the powder.	The powder was brushed by the students.	The powder was brushed onto yellow plastic cups by the students.	The powder was brushed onto yellow plastic cups.	Yellow plastic cups was brushed by the students.	Yellow plastic cups was brushed with the powder by the students.	Yellow plastic cups was brushed with the powder.	I brushed the powder onto yellow plastic cups.	The students were brushed the powder onto yellow plastic cups.	I brushed the powder yellow plastic cups.	I brushed with the powder onto yellow plastic cups.	I brushed the powder of sulfur.	I brushed the powder under yellow plastic cups.	The powder brushed the students onto yellow plastic cups.	Yellow plastic cups brushed the students with the powder.	The powder brushed yellow plastic cups the students.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB4	NounBPass4 VerbPass PSubj4	NounBPass4 VerbPass PNounA1 PSubj4	NounBPass4 VerbPass PNounA1	NounAPass1 VerbPass PSubj4	NounAPass1 VerbPass PNounB4 PSubj4	NounAPass1 VerbPass PNounB4	subj1 verb NounB4 PNounA1	SubjPass4 VerbPass NounB4 PNounA1	subj1 verb NounB4 NounA1	subj1 verb PNounB4 PNounA1	subj1 verb NounB4 EmbPP4	subj1 verb NounB4 WrPrep NounA1	NounB4 verb SubjAcc4 PNounA1	NounA1 verb SubjAcc4 PNounB4	NounB4 verb NounA1 WrongPLS4 SubjAcc4
86	I strung it with silk.	Silk was strung by the elves.	Silk was strung over it by the elves.	Silk was strung over it.	It was strung by the elves.	It was strung with silk by the elves.	It was strung with silk.	I strung silk over it.	The elves were strung silk over it.	I strung silk it.	I strung with silk over it.	I strung silk from Persia.	I strung silk under it.	Silk strung the elves over it.	It strung the elves with silk.	Silk strung it the elves.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB3	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounB3 PNounA1	SubjPass3 VerbPass NounB3 PNounA1	subj1 verb NounB3 NounA1	subj1 verb PNounB3 PNounA1	subj1 verb NounB3 EmbPP3	subj1 verb NounB3 WrPrep NounA1	NounB3 verb SubjAcc3 PNounA1	NounA1 verb SubjAcc3 PNounB3	NounB3 verb NounA1 WrongPLS3 SubjAcc3
23	You have to squirt the inside with a tiny bit of oil.	A tiny bit of oil was squirted by you.	A tiny bit of oil was squirted in the inside by you.	A tiny bit of oil was squirted in the inside.	The inside was squirted by you.	The inside was squirted with a tiny bit of oil by you.	The inside was squirted with a tiny bit of oil.	You have to squirt a tiny bit of oil in the inside.	You were squirted a tiny bit of oil in the inside.	You have to squirt a tiny bit of oil the inside.	You have to squirt with a tiny bit of oil in the inside.	You have to squirt a tiny bit of oil of butter.	You have to squirt a tiny bit of oil under the inside.	A tiny bit of oil squirt you in the inside.	The inside squirt you with a tiny bit of oil.	A tiny bit of oil squirt the inside you.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
26	I strung it with these lights.	These lights were strung by me.	These lights were strung over it by me.	These lights were strung over it.	It was strung by me.	It was strung with these lights by me.	It was strung with these lights.	I strung these lights over it.	I was strung these lights over it.	I strung these lights it.	I strung with these lights over it.	I strung these lights for illumination.	I strung these lights under it.	These lights strung me over it.	It strung me with these lights.	These lights strung it me.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounA1 PNounB1	NounBPass1 VerbPass PSubj1	NounBPass1 VerbPass PNounA1 PSubj1	NounBPass1 VerbPass PNounA1	NounAPass1 VerbPass PSubj1	NounAPass1 VerbPass PNounB1 PSubj1	NounAPass1 VerbPass PNounB1	subj1 verb NounB1 PNounA1	SubjPass1 VerbPass NounB1 PNounA1	subj1 verb NounB1 NounA1	subj1 verb PNounB1 PNounA1	subj1 verb NounB1 EmbPP1	subj1 verb NounB1 WrPrep NounA1	NounB1 verb SubjAcc1 PNounA1	NounA1 verb SubjAcc1 PNounB1	NounB1 verb NounA1 WrongPLS1 SubjAcc1
